Stock,Country,Year,CatchCategory,ReportingCategory,CATONRaisedOrImported,MisreportedArea,Area,Season,SeasonType,Fleet,CATON,Effort,UnitEffort,OfficialLandings,SampledOrEstimated,Sex,AgeOrLength,AgeOrLengthType,CANUM,WECA,LECA,SampledCatch,No. of Length Samples,No. of Length Measured,No. of Age Samples,No. Age Readings
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,1032.56,29464,kWd,,Estimated_Distribution,Undetermined,14,Age,53.38,429.29,366.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,1032.56,29464,kWd,,Estimated_Distribution,Undetermined,15,Age,1065.07,447.33,371.24,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,0,29464,kWd,500,Estimated_Distribution,Undetermined,2,Age,0,111,234.9,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,0,29464,kWd,500,Estimated_Distribution,Undetermined,3,Age,0,125,244,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,0,29464,kWd,500,Estimated_Distribution,Undetermined,4,Age,0,154,260.5,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,0,29464,kWd,500,Estimated_Distribution,Undetermined,5,Age,0,165.05,265.63,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,0,29464,kWd,500,Estimated_Distribution,Undetermined,6,Age,0,228.12,291.4,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,0,29464,kWd,500,Estimated_Distribution,Undetermined,7,Age,0,293.94,317.77,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,0,29464,kWd,500,Estimated_Distribution,Undetermined,8,Age,0,262.61,301.56,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,0,29464,kWd,500,Estimated_Distribution,Undetermined,9,Age,0,285.54,315.07,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,0,29464,kWd,500,Estimated_Distribution,Undetermined,10,Age,0,356.52,340.22,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,0,29464,kWd,500,Estimated_Distribution,Undetermined,11,Age,0,347.59,337.4,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,0,29464,kWd,500,Estimated_Distribution,Undetermined,12,Age,0,410.93,359.98,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,0,29464,kWd,500,Estimated_Distribution,Undetermined,13,Age,0,420.37,363.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,0,29464,kWd,500,Estimated_Distribution,Undetermined,14,Age,0,429.29,366.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_70-99_0_0_all,0,29464,kWd,500,Estimated_Distribution,Undetermined,15,Age,0,447.33,371.24,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,0,249499,kWd,1700,Estimated_Distribution,Undetermined,2,Age,0,111,234.9,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,0,249499,kWd,1700,Estimated_Distribution,Undetermined,3,Age,0,125,244,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,0,249499,kWd,1700,Estimated_Distribution,Undetermined,4,Age,0,154,260.5,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,0,249499,kWd,1700,Estimated_Distribution,Undetermined,5,Age,0,165.05,265.63,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,0,249499,kWd,1700,Estimated_Distribution,Undetermined,6,Age,0,228.12,291.4,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,0,249499,kWd,1700,Estimated_Distribution,Undetermined,7,Age,0,293.94,317.77,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,0,249499,kWd,1700,Estimated_Distribution,Undetermined,8,Age,0,262.61,301.56,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,0,249499,kWd,1700,Estimated_Distribution,Undetermined,9,Age,0,285.54,315.07,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,0,249499,kWd,1700,Estimated_Distribution,Undetermined,10,Age,0,356.52,340.22,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,0,249499,kWd,1700,Estimated_Distribution,Undetermined,11,Age,0,347.59,337.4,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,0,249499,kWd,1700,Estimated_Distribution,Undetermined,12,Age,0,410.93,359.98,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,0,249499,kWd,1700,Estimated_Distribution,Undetermined,13,Age,0,420.37,363.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,0,249499,kWd,1700,Estimated_Distribution,Undetermined,14,Age,0,429.29,366.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Logbook Registered Discard,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,0,249499,kWd,1700,Estimated_Distribution,Undetermined,15,Age,0,447.33,371.24,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,7339.88,249499,kWd,,Estimated_Distribution,Undetermined,2,Age,265.04,111,234.9,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,7339.88,249499,kWd,,Estimated_Distribution,Undetermined,3,Age,1558.6,125,244,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,7339.88,249499,kWd,,Estimated_Distribution,Undetermined,4,Age,811.33,154,260.5,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,7339.88,249499,kWd,,Estimated_Distribution,Undetermined,5,Age,3261.29,165.05,265.63,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,7339.88,249499,kWd,,Estimated_Distribution,Undetermined,6,Age,642.78,228.12,291.4,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,7339.88,249499,kWd,,Estimated_Distribution,Undetermined,7,Age,748.49,293.94,317.77,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,7339.88,249499,kWd,,Estimated_Distribution,Undetermined,8,Age,412.6,262.61,301.56,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,7339.88,249499,kWd,,Estimated_Distribution,Undetermined,9,Age,1590.79,285.54,315.07,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,7339.88,249499,kWd,,Estimated_Distribution,Undetermined,10,Age,1911.42,356.52,340.22,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,7339.88,249499,kWd,,Estimated_Distribution,Undetermined,11,Age,1784.81,347.59,337.4,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,7339.88,249499,kWd,,Estimated_Distribution,Undetermined,12,Age,805.23,410.93,359.98,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,7339.88,249499,kWd,,Estimated_Distribution,Undetermined,13,Age,740.45,420.37,363.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,7339.88,249499,kWd,,Estimated_Distribution,Undetermined,14,Age,379.64,429.29,366.19,0,0,0,0,0
hom.27.3a4bc7d,France,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_70-99_0_0_all,7339.88,249499,kWd,,Estimated_Distribution,Undetermined,15,Age,7574.17,447.33,371.24,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,1450,11293,kWd,,Estimated_Distribution,Undetermined,2,Age,52.36,111,234.9,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,1450,11293,kWd,,Estimated_Distribution,Undetermined,3,Age,307.94,125,244,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,1450,11293,kWd,,Estimated_Distribution,Undetermined,4,Age,160.3,154,260.5,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,1450,11293,kWd,,Estimated_Distribution,Undetermined,5,Age,644.35,165.05,265.63,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,1450,11293,kWd,,Estimated_Distribution,Undetermined,6,Age,127,228.12,291.4,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,1450,11293,kWd,,Estimated_Distribution,Undetermined,7,Age,147.88,293.94,317.77,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,1450,11293,kWd,,Estimated_Distribution,Undetermined,8,Age,81.52,262.61,301.56,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,1450,11293,kWd,,Estimated_Distribution,Undetermined,9,Age,314.3,285.54,315.07,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,1450,11293,kWd,,Estimated_Distribution,Undetermined,10,Age,377.65,356.52,340.22,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,1450,11293,kWd,,Estimated_Distribution,Undetermined,11,Age,352.63,347.59,337.4,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,1450,11293,kWd,,Estimated_Distribution,Undetermined,12,Age,159.09,410.93,359.98,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,1450,11293,kWd,,Estimated_Distribution,Undetermined,13,Age,146.29,420.37,363.19,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,1450,11293,kWd,,Estimated_Distribution,Undetermined,14,Age,75.01,429.29,366.19,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,SSC_DEF_All_0_0_All,1450,11293,kWd,,Estimated_Distribution,Undetermined,15,Age,1496.46,447.33,371.24,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,TBB_DEF_70-99_0_0_all,110,4227275,kWd,,Estimated_Distribution,Undetermined,2,Age,3.97,111,234.9,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,TBB_DEF_70-99_0_0_all,110,4227275,kWd,,Estimated_Distribution,Undetermined,3,Age,23.36,125,244,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,TBB_DEF_70-99_0_0_all,110,4227275,kWd,,Estimated_Distribution,Undetermined,4,Age,12.16,154,260.5,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,TBB_DEF_70-99_0_0_all,110,4227275,kWd,,Estimated_Distribution,Undetermined,5,Age,48.88,165.05,265.63,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,TBB_DEF_70-99_0_0_all,110,4227275,kWd,,Estimated_Distribution,Undetermined,6,Age,9.63,228.12,291.4,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,TBB_DEF_70-99_0_0_all,110,4227275,kWd,,Estimated_Distribution,Undetermined,7,Age,11.22,293.94,317.77,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,TBB_DEF_70-99_0_0_all,110,4227275,kWd,,Estimated_Distribution,Undetermined,8,Age,6.18,262.61,301.56,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,TBB_DEF_70-99_0_0_all,110,4227275,kWd,,Estimated_Distribution,Undetermined,9,Age,23.84,285.54,315.07,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,TBB_DEF_70-99_0_0_all,110,4227275,kWd,,Estimated_Distribution,Undetermined,10,Age,28.65,356.52,340.22,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,TBB_DEF_70-99_0_0_all,110,4227275,kWd,,Estimated_Distribution,Undetermined,11,Age,26.75,347.59,337.4,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,TBB_DEF_70-99_0_0_all,110,4227275,kWd,,Estimated_Distribution,Undetermined,12,Age,12.07,410.93,359.98,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,TBB_DEF_70-99_0_0_all,110,4227275,kWd,,Estimated_Distribution,Undetermined,13,Age,11.1,420.37,363.19,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,TBB_DEF_70-99_0_0_all,110,4227275,kWd,,Estimated_Distribution,Undetermined,14,Age,5.69,429.29,366.19,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.4.c,1,Quarter,TBB_DEF_70-99_0_0_all,110,4227275,kWd,,Estimated_Distribution,Undetermined,15,Age,113.52,447.33,371.24,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,36510,46838,kWd,,Estimated_Distribution,Undetermined,2,Age,1318.5,111,234.9,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,36510,46838,kWd,,Estimated_Distribution,Undetermined,3,Age,7753.72,125,244,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,36510,46838,kWd,,Estimated_Distribution,Undetermined,4,Age,4036.22,154,260.5,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,36510,46838,kWd,,Estimated_Distribution,Undetermined,5,Age,16224.22,165.05,265.63,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,36510,46838,kWd,,Estimated_Distribution,Undetermined,6,Age,3197.7,228.12,291.4,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,36510,46838,kWd,,Estimated_Distribution,Undetermined,7,Age,3723.6,293.94,317.77,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,36510,46838,kWd,,Estimated_Distribution,Undetermined,8,Age,2052.61,262.61,301.56,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,36510,46838,kWd,,Estimated_Distribution,Undetermined,9,Age,7913.86,285.54,315.07,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,36510,46838,kWd,,Estimated_Distribution,Undetermined,10,Age,9508.89,356.52,340.22,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,36510,46838,kWd,,Estimated_Distribution,Undetermined,11,Age,8879.05,347.59,337.4,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,36510,46838,kWd,,Estimated_Distribution,Undetermined,12,Age,4005.86,410.93,359.98,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,36510,46838,kWd,,Estimated_Distribution,Undetermined,13,Age,3683.57,420.37,363.19,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,36510,46838,kWd,,Estimated_Distribution,Undetermined,14,Age,1888.64,429.29,366.19,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,OTM_SPF_32-69_0_0_all,36510,46838,kWd,,Estimated_Distribution,Undetermined,15,Age,37679.93,447.33,371.24,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,59020,460640,kWd,,Estimated_Distribution,Undetermined,2,Age,2131.41,111,234.9,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,59020,460640,kWd,,Estimated_Distribution,Undetermined,3,Age,12534.22,125,244,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,59020,460640,kWd,,Estimated_Distribution,Undetermined,4,Age,6524.72,154,260.5,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,59020,460640,kWd,,Estimated_Distribution,Undetermined,5,Age,26227.16,165.05,265.63,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,59020,460640,kWd,,Estimated_Distribution,Undetermined,6,Age,5169.22,228.12,291.4,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,59020,460640,kWd,,Estimated_Distribution,Undetermined,7,Age,6019.36,293.94,317.77,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,59020,460640,kWd,,Estimated_Distribution,Undetermined,8,Age,3318.13,262.61,301.56,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,59020,460640,kWd,,Estimated_Distribution,Undetermined,9,Age,12793.1,285.54,315.07,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,59020,460640,kWd,,Estimated_Distribution,Undetermined,10,Age,15371.54,356.52,340.22,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,59020,460640,kWd,,Estimated_Distribution,Undetermined,11,Age,14353.37,347.59,337.4,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,59020,460640,kWd,,Estimated_Distribution,Undetermined,12,Age,6475.64,410.93,359.98,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,59020,460640,kWd,,Estimated_Distribution,Undetermined,13,Age,5954.66,420.37,363.19,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,59020,460640,kWd,,Estimated_Distribution,Undetermined,14,Age,3053.07,429.29,366.19,0,0,0,0,0
hom.27.3a4bc7d,Netherlands,2019,Landings,Reported,Imported_Data, ,27.7.d,1,Quarter,SSC_DEF_All_0_0_All,59020,460640,kWd,,Estimated_Distribution,Undetermined,15,Age,60911.24,447.33,371.24,0,0,0,0,0
hom.27.3a4bc7d,Sweden,2019,Landings,Reported,Imported_Data, ,27.3.a.nshm,1,Quarter,HM-ALL,72,-9,NA,0,Estimated_Distribution,Undetermined,2,Age,2.6,111,234.9,0,0,0,0,0
hom.27.3a4bc7d,Sweden,2019,Landings,Reported,Imported_Data, ,27.3.a.nshm,1,Quarter,HM-ALL,72,-9,NA,0,Estimated_Distribution,Undetermined,3,Age,15.29,125,244,0,0,0,0,0
hom.27.3a4bc7d,Sweden,2019,Landings,Reported,Imported_Data, ,27.3.a.nshm,1,Quarter,HM-ALL,72,-9,NA,0,Estimated_Distribution,Undetermined,4,Age,7.96,154,260.5,0,0,0,0,0
hom.27.3a4bc7d,Sweden,2019,Landings,Reported,Imported_Data, ,27.3.a.nshm,1,Quarter,HM-ALL,72,-9,NA,0,Estimated_Distribution,Undetermined,5,Age,32,165.05,265.63,0,0,0,0,0
hom.27.3a4bc7d,Sweden,2019,Landings,Reported,Imported_Data, ,27.3.a.nshm,1,Quarter,HM-ALL,72,-9,NA,0,Estimated_Distribution,Undetermined,6,Age,6.31,228.12,291.4,0,0,0,0,0
hom.27.3a4bc7d,Sweden,2019,Landings,Reported,Imported_Data, ,27.3.a.nshm,1,Quarter,HM-ALL,72,-9,NA,0,Estimated_Distribution,Undetermined,7,Age,7.34,293.94,317.77,0,0,0,0,0
hom.27.3a4bc7d,Sweden,2019,Landings,Reported,Imported_Data, ,27.3.a.nshm,1,Quarter,HM-ALL,72,-9,NA,0,Estimated_Distribution,Undetermined,8,Age,4.05,262.61,301.56,0,0,0,0,0
hom.27.3a4bc7d,Sweden,2019,Landings,Reported,Imported_Data, ,27.3.a.nshm,1,Quarter,HM-ALL,72,-9,NA,0,Estimated_Distribution,Undetermined,9,Age,15.61,285.54,315.07,0,0,0,0,0
hom.27.3a4bc7d,Sweden,2019,Landings,Reported,Imported_Data, ,27.3.a.nshm,1,Quarter,HM-ALL,72,-9,NA,0,Estimated_Distribution,Undetermined,10,Age,18.75,356.52,340.22,0,0,0,0,0
hom.27.3a4bc7d,Sweden,2019,Landings,Reported,Imported_Data, ,27.3.a.nshm,1,Quarter,HM-ALL,72,-9,NA,0,Estimated_Distribution,Undetermined,11,Age,17.51,347.59,337.4,0,0,0,0,0
hom.27.3a4bc7d,Sweden,2019,Landings,Reported,Imported_Data, ,27.3.a.nshm,1,Quarter,HM-ALL,72,-9,NA,0,Estimated_Distribution,Undetermined,12,Age,7.9,410.93,359.98,0,0,0,0,0
hom.27.3a4bc7d,Sweden,2019,Landings,Reported,Imported_Data, ,27.3.a.nshm,1,Quarter,HM-ALL,72,-9,NA,0,Estimated_Distribution,Undetermined,13,Age,7.26,420.37,363.19,0,0,0,0,0
hom.27.3a4bc7d,Sweden,2019,Landings,Reported,Imported_Data, ,27.3.a.nshm,1,Quarter,HM-ALL,72,-9,NA,0,Estimated_Distribution,Undetermined,14,Age,3.72,429.29,366.19,0,0,0,0,0
